component,componentCategory,prop,propType,normalizedPropType,propCategory,defaultValue,acceptsObject,objectExample,acceptsNode,enumValues,documentedValues,description,conditionalRelationship,childSupport
Cards,Visualizations,children,function,function,content,,false,"{(datum) => ( <Card key={datum.city} as=""li""> <CardBody> <Heading level={2} size=""small"" margin=""none""> {datum.city} </Heading> </CardBody> <CardFooter>{datum.state}</CardFooter> </Card> )}",true,,,Function that will be called when each value is rendered.,,Card children
Cards,Visualizations,data,array,array,content,,false,"[ { ""date"": ""2020-05-28"", ""amount"": 88, ""percent"": 20 }, { ""date"": ""2020-05-27"", ""amount"": 77, ""percent"": 15 } ]",false,,,The data set.,,
Cards,Visualizations,gridArea,string,string,layout,,false,,false,"""a parent grid area name""","""a parent grid area name""",The name of the area to place this inside a parent Grid.,,
Cards,Visualizations,margin,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""",The amount of margin around the component.,,
Cards,Visualizations,onMore,function,function,event,,false,() => {},false,() => {},() => {},Use this to indicate that 'cards' doesn't contain all that it could.,,
Cards,Visualizations,pad,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."", start: ""..."", end: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""any CSS size""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""any CSS size""",The amount of padding around the Box contents.,,
Cards,Visualizations,paginate,boolean | object,union,behavior,,true,{},false,true | false,true | false,Whether to paginate the data.,,
Cards,Visualizations,show,number,number,behavior,,false,,false,10,10,Ensure that the item at this index is visible initially.,,
Cards,Visualizations,size,string,enum,layout,,false,,false,"""small""","""small""",The size of the columns given to the grid containing the cards.,,
Cards,Visualizations,step,number,number,behavior,,false,,false,50,50,How many items to render at a time.,,
Chart,Visualizations,a11yTitle,string,string,accessibility,,false,"""a user friendly label for screen readers""",false,,,"Custom label to be used by screen readers. When provided, an aria-label will be added to the element.",,
Chart,Visualizations,alignSelf,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""","""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""",How to align along the cross axis when contained in a Box or along the column axis when contained in a Grid.,,
Chart,Visualizations,animate,boolean,boolean,behavior,,false,,false,true | false,true | false,Whether to animate drawing.,,
Chart,Visualizations,bounds,array | object,union,behavior,,true,"{ x: { min: number, max: number }, y: { min: number, max: number } }",false,,,"The limits for the values, specified as a two dimensional array.",,
Chart,Visualizations,color,string | object | array,union,layout,,true,"{""color"": ""graph-0"", ""opacity"": true}",false,"""graph-0""","""graph-0""",A color identifier to use for the graphic color.,,
Chart,Visualizations,dash,boolean,boolean,behavior,,false,,false,true | false,true | false,Whether to use dashed lines for line or bar charts.,,
Chart,Visualizations,gap,string,string,layout,,false,,false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""string""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""string""",The amount of spacing between data points. This is only used when the size specifies width as 'auto'.,,
Chart,Visualizations,gridArea,string,string,layout,,false,,false,"""a parent grid area name""","""a parent grid area name""",The name of the area to place this inside a parent Grid.,,
Chart,Visualizations,id,string,string,accessibility,,false,,false,"""chart_1""","""chart_1""",A unique identifier for the Chart. This is required if more than one Chart is shown and they use color gradients or if a pattern is specified.,,
Chart,Visualizations,margin,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""",The amount of margin around the component.,,
Chart,Visualizations,onClick,function,function,event,,false,() => {},false,() => {},() => {},Called when the user clicks on the visualization. Clicking on individual bars or points are handled via values[].onClick for those types of charts.,,
Chart,Visualizations,onHover,function,function,event,,false,(true) => {},false,(true) => {},(true) => {},Called with a boolean argument indicating when the user hovers onto or away from it. This is only available when the type is line or area.,,
Chart,Visualizations,opacity,string | boolean,union,behavior,,false,,false,"""weak"" | ""medium"" | ""strong"" | true | false","""weak"" | ""medium"" | ""strong"" | true | false",What opacity to apply to the visuals. Supersedes 'color.opacity',,
Chart,Visualizations,overflow,boolean,boolean,layout,,false,,false,true | false,true | false,Whether the chart strokes should overflow the component. Set this to true for precise positioning when stacking charts or including precise axes. Set this to false to have the graphical elements align with the component boundaries.,,
Chart,Visualizations,pad,string | object,union,layout,,true,"{ bottom: ""..."", end: ""..."", horizontal: ""..."", left: ""..."", right: ""..."", start: ""..."", top: ""..."", vertical: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""any CSS size""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""any CSS size""","Spacing around the outer edge of the drawing coordinate area. Related to 'overflow', this allows control over how much space is available for bars and points to overflow into.",,
Chart,Visualizations,pattern,string,enum,behavior,,false,,false,"""squares"" | ""circles"" | ""stripesHorizontal"" | ""stripesVertical"" | ""stripesDiagonalDown"" | ""stripesDiagonalUp""","""squares"" | ""circles"" | ""stripesHorizontal"" | ""stripesVertical"" | ""stripesDiagonalDown"" | ""stripesDiagonalUp""","When using an 'area' type, what pattern to fill the area with.",,
Chart,Visualizations,point,string,enum,behavior,,false,,false,"""circle"" | ""diamond"" | ""square"" | ""star"" | ""triangle"" | ""triangleDown""","""circle"" | ""diamond"" | ""square"" | ""star"" | ""triangle"" | ""triangleDown""","When using a 'point' type, what shape the points should use. If this property is not specified, points will be drawn as a square or a circle, based on how 'round' is specified.",,
Chart,Visualizations,round,boolean,boolean,layout,,false,,false,true | false,true | false,Whether to round the line ends.,,
Chart,Visualizations,size,string | object,union,layout,,true,"{""height"": ""..."", ""width"": ""...""}",false,"""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""fill"" | ""full"" | ""any CSS size""","""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""fill"" | ""full"" | ""any CSS size""",The size of the Chart. 'full' is deprecated as 'fill' is more consistent with how that term is used elsewhere.,,
Chart,Visualizations,thickness,string | number,union,behavior,,false,,false,"""none"" | ""hair"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""string"" | 5","""none"" | ""hair"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge"" | ""string"" | 5",The width of the stroke.,,
Chart,Visualizations,type,string,enum,behavior,,false,,false,"""bar"" | ""line"" | ""area"" | ""point""","""bar"" | ""line"" | ""area"" | ""point""",The visual type of chart.,affects shape of values array,
Chart,Visualizations,values,array,array,behavior,,false,"[ { color: ""string"" | { dark: ""string"", light: ""string"" }, label: ""string"", onClick: function, onHover: function, opacity: ""string"" | number | boolean, thickness: ""string"", value: ""..."" }, ]",false,,,Array of value objects describing the data.,required — defines data points,
Clock,Visualizations,a11yTitle,string,string,accessibility,,false,"""a user friendly label for screen readers""",false,,,"Custom label to be used by screen readers. When provided, an aria-label will be added to the element.",,
Clock,Visualizations,alignSelf,string,enum,layout,,false,,false,"""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""","""start"" | ""center"" | ""end"" | ""stretch"" | ""baseline""",How to align along the cross axis when contained in a Box or along the column axis when contained in a Grid.,,
Clock,Visualizations,gridArea,string,string,layout,,false,,false,"""a parent grid area name""","""a parent grid area name""",The name of the area to place this inside a parent Grid.,,
Clock,Visualizations,hourLimit,number | string,union,behavior,,false,,false,"12 | 24 | ""12"" | ""24""","12 | 24 | ""12"" | ""24""",Whether to roll over the hours after 12 or after 24.,,
Clock,Visualizations,margin,string | object,union,layout,,true,"{ vertical: ""..."", horizontal: ""..."", top: ""..."", bottom: ""..."", left: ""..."", right: ""..."" }",false,"""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""","""none"" | ""xxsmall"" | ""xsmall"" | ""small"" | ""medium"" | ""large"" | ""xlarge""",The amount of margin around the component.,,
